 ;;;;;;2017-12-28;;2017-12-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENEA;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;EE;#SAKNAS!;-44 110;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
ENENTO;;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;MH;#SAKNAS!;-46 593;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
EPR;;;OSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,70;#SAKNAS!;MH;#SAKNAS!;-150 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
EQT;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,20;#SAKNAS!;WG;#SAKNAS!;-50 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
EQT;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,20;#SAKNAS!;MH;#SAKNAS!;-100 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
EQT;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,20;#SAKNAS!;EE;#SAKNAS!;-19 966;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
EVO;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;WG;#SAKNAS!;-2 150;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
FABG;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;WG;#SAKNAS!;-15 061;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
FING B;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;EE;#SAKNAS!;-260 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
FORTUM;#SAKNAS!;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,50;#SAKNAS!;EE;#SAKNAS!;-77 750;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
FORTUM;#SAKNAS!;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,50;#SAKNAS!;WG;#SAKNAS!;-10 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
GRNG;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,20;#SAKNAS!;EE;#SAKNAS!;-141 307;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
HM B;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;MH;#SAKNAS!;-110 808;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
ICA;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,40;#SAKNAS!;JK;#SAKNAS!;-30 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INDT;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;WG;#SAKNAS!;-44 241;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INDT;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;MH;#SAKNAS!;-28 646;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INDT;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;EE;#SAKNAS!;-50 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INDU A;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;EE;#SAKNAS!;-82 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INTRUM;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;EE;#SAKNAS!;-16 190;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INTRUM;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;MH;#SAKNAS!;-40 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
INWI;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;EE;#SAKNAS!;-61 047;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
JM;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,30;#SAKNAS!;EE;#SAKNAS!;-95 015;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
KEMIRA;;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;EE;#SAKNAS!;-77 809;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
KESKOB;;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;EE;#SAKNAS!;-142 575;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
KESKOB;;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;MH;#SAKNAS!;-291 718;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
KESKOB;;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;JK;#SAKNAS!;-30 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
LATO B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;0;#SAKNAS!;0,90;#SAKNAS!;WG;#SAKNAS!;-35 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
LEO;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;EE;#SAKNAS!;-57 247;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
LUND B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;0;#SAKNAS!;0,90;#SAKNAS!;WG;#SAKNAS!;-62 623;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
LUND B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;0;#SAKNAS!;0,90;#SAKNAS!;MH;#SAKNAS!;-53 792;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
MAERSK B;;#SAKNAS!;CSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,20;#SAKNAS!;EE;#SAKNAS!;-675;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
MATAS;;#SAKNAS!;CSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,20;#SAKNAS!;EE;#SAKNAS!;-20 432;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
MCOV B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;MH;#SAKNAS!;-28 445;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
MOWI;;;OSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,50;#SAKNAS!;WG;#SAKNAS!;-27 146;#SAKNAS!;n.m.;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
NENT B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;MH;#SAKNAS!;-25 539;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
NENT B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;WG;#SAKNAS!;-16 400;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
NIBE B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;MH;#SAKNAS!;-20 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
NIBE B;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;WG;#SAKNAS!;-18 590;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
NNIT;;#SAKNAS!;CSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,10;#SAKNAS!;MH;#SAKNAS!;-47 553;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
NOBI;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;EE;#SAKNAS!;-206 819;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
ONCO;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;MH;#SAKNAS!;-30 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
OVZON;;;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,80;#SAKNAS!;EE;#SAKNAS!;-50 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
PCELL;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;EE;#SAKNAS!;-30 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
PNDX B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,30;#SAKNAS!;WG;#SAKNAS!;-209 480;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
PNDX B;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,30;#SAKNAS!;MH;#SAKNAS!;-85 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
READ;;#SAKNAS!;SSE;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;0,90;#SAKNAS!;MH;#SAKNAS!;-90 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
SAA1V;;;HSS;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;1,00;#SAKNAS!;MH;#SAKNAS!;-80 000;#SAKNAS!;#SAKNAS!;;;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;#SAKNAS!;;;;;;
